Index;Season;Episode;Episode_name;Character_name;Character_race;Gender;Dialog
717;1;7;The Taste of a Kiss;Makima;Devil;Female;What kiss?
718;1;7;The Taste of a Kiss;Himeno;Human;Female;Ms. Makima!
719;1;7;The Taste of a Kiss;Makima;Devil;Female;Excuse me, I'd like a draft beer.
720;1;7;The Taste of a Kiss;Aki;Human;Male;Have a seat, Ms. Makima.
721;1;7;The Taste of a Kiss;Division 4 Female Member;Human;Female;I've never seen her in person before.
722;1;7;The Taste of a Kiss;Makima;Devil;Female;So, are you kissing someone, Denji?
723;1;7;The Taste of a Kiss;Denji;Hybrid;Male;No, ma'am!
724;1;7;The Taste of a Kiss;Himeno;Human;Female;Aw, are we not gonna kiss, Denji?!
725;1;7;The Taste of a Kiss;Denji;Hybrid;Male;We are!
726;1;7;The Taste of a Kiss;Makima;Devil;Female;Excuse me. Another beer. So, what's this about kisses?
727;1;7;The Taste of a Kiss;Denji;Hybrid;Male;I don't want Ms. Makima to see me kiss Himeno.
728;1;7;The Taste of a Kiss;Himeno;Human;Female;No smoochies?
729;1;7;The Taste of a Kiss;Denji;Hybrid;Male;But I want a kiss with tongue just as bad! I've gotta try and change the subject! Ms. Makima! Y'know, I got one of them Gun Devil thingies!
730;1;7;The Taste of a Kiss;Makima;Devil;Female;Yes, I heard. That's very impressive, Denji.
731;1;7;The Taste of a Kiss;Aki;Human;Male;We've never seen devils appearing with Gun Devil flesh this frequently before. Given how the most recent one was targeting Denji, something must be going on. Do you know what Denji's deal is, ma'am?
732;1;7;The Taste of a Kiss;Power;Fiend;Female;Relinquish that! That, too, is mine!
733;1;7;The Taste of a Kiss;Makima;Devil;Female;I'll tell you if you can outdrink me.
734;1;7;The Taste of a Kiss;Aki;Human;Male;Two more beers, please.
735;1;7;The Taste of a Kiss;Himeno;Human;Female;I want in on that! Make it three!
736;1;7;The Taste of a Kiss;Power;Fiend;Female;Horse sashimi! Fried chicken! And more horse sashimi!
737;1;7;The Taste of a Kiss;Denji;Hybrid;Male;Fried chicken!
738;1;7;The Taste of a Kiss;Power;Fiend;Female;That's mine, too.
739;1;7;The Taste of a Kiss;Makima;Devil;Female;Another beer, if you would.
740;1;7;The Taste of a Kiss;Division 4 Female Member;Human;Female;You're pretty impressive, Power. There aren't a lot of Fiends who can control their urge to kill.
741;1;7;The Taste of a Kiss;Power;Fiend;Female;A feat of my advanced IQ!
742;1;7;The Taste of a Kiss;Division 4 Female Member;Human;Female;Is IQ part of it? How high is yours, then?
743;1;7;The Taste of a Kiss;Power;Fiend;Female;Um... 100?
744;1;7;The Taste of a Kiss;Division 4 Female Member;Human;Female;Is that high? I think my score was around 100, too.
745;1;7;The Taste of a Kiss;Power;Fiend;Female;Then it was 120.
746;1;7;The Taste of a Kiss;Division 4 Female Member;Human;Female;If I remember right, Fushi's is high.
747;1;7;The Taste of a Kiss;Fushi;Human;Male;Specifically, 134.
748;1;7;The Taste of a Kiss;Division 4 Female Member;Human;Female;Wow, must be proud enough to actually remember it.
749;1;7;The Taste of a Kiss;Power;Fiend;Female;If I recall, mine was 500? Perhaps 1000?
750;1;7;The Taste of a Kiss;Makima;Devil;Female;Oh my.
751;1;7;The Taste of a Kiss;Denji;Hybrid;Male;She's watching! Ms. Makima's watching. But what is this? The kiss is afoot! Is that a tongue I feel? Feels good... soft! Really soft! What the hell?! It's her tongue... But it's melting in my mouth?! That's... not... a tongue! It's puke!
752;1;7;The Taste of a Kiss;Division 4 Male Member;Human;Male;Well, that's traumatic.
753;1;7;The Taste of a Kiss;Makima;Devil;Female;Uh-oh... Excuse me, can we get something to wipe this up?
754;1;7;The Taste of a Kiss;Power;Fiend;Female;Oh, this isn't good! Not good at all! Denji will swallow anything remotely nutritious!
755;1;7;The Taste of a Kiss;Denji;Hybrid;Male;Pochita! I found something edible! Check it out, Pochita! Those rats are chowing on some drunk's puke! Eating puke! What a joke! What kinda mammals are they?!
756;1;7;The Taste of a Kiss;Hirokazu Arai;Human;Male;Unbelievable... Himeno has absolutely no restraint. My method for throwing up works pretty well, right? I used to look after my mom when she came home drunk from work. Not that it makes me as good a Devil Hunter as you. I'm pretty jealous.
757;1;7;The Taste of a Kiss;Denji;Hybrid;Male;Jealous?! Dude... My first kiss tasted like barf! And you're jealous?!
758;1;7;The Taste of a Kiss;Makima;Devil;Female;I'll see Hayakawa and his household home.
759;1;7;The Taste of a Kiss;Fushi;Human;Male;You wanna drop by somewhere else?
760;1;7;The Taste of a Kiss;Division 4 Female Member;Human;Female;I drank a lot...
761;1;7;The Taste of a Kiss;Makima;Devil;Female;Arai, look after Himeno.
762;1;7;The Taste of a Kiss;Fushi;Human;Male;Ms. Makima paid the tab tonight, everyone, so show your gratitude.
763;1;7;The Taste of a Kiss;Kobeni;Human;Female;Nothing tastes better than drinks someone else paid for.
764;1;7;The Taste of a Kiss;Division 4 Female Member;Human;Female;Yep.
765;1;7;The Taste of a Kiss;Makima;Devil;Female;Huh? Where's Denji?
766;1;7;The Taste of a Kiss;Fushi;Human;Male;I saw Himeno pick him up and walk off somewhere.
767;1;7;The Taste of a Kiss;Denji;Hybrid;Male;It's dark... So dark... Where the hell am I? Water... Water... Water... Come to think of it, the puke girl gave me a barf kiss. Damn it! Water, water...
768;1;7;The Taste of a Kiss;Himeno;Human;Female;Huh... It's Den-Den-Denji? What are you doing in my place? Did I bring you here? Huh?
769;1;7;The Taste of a Kiss;Denji;Hybrid;Male;I'm so dizzy... What the hell?
770;1;7;The Taste of a Kiss;Himeno;Human;Female;Y'know, I noticed you're head over heels for Makima.
771;1;7;The Taste of a Kiss;Denji;Hybrid;Male;My head's spinning...
772;1;7;The Taste of a Kiss;Himeno;Human;Female;You could do better than that bitch, seriously. You and Aki, fawning all over her! Ugh... Seriously! Moo-ve on! Wanna do it?
773;1;8;Gunfire;Himeno;Human;Female;Oof... Now, where's that key? There we go. Upsy-daisy... Ow! Man... And down. Hup... Off you go. And the other. Good stuff. What was Ms. Makima's deal again, anyway? Oh, well...
774;1;8;Gunfire;Denji;Hybrid;Male;Water... Water...
775;1;8;Gunfire;Himeno;Human;Female;Huh... It's Den-Den-Denji? What are you doing in my place? Did I bring you here? Huh?
776;1;8;Gunfire;Denji;Hybrid;Male;I'm so dizzy... What the hell?
777;1;8;Gunfire;Himeno;Human;Female;Y'know, I noticed you're head over heels for Makima.
778;1;8;Gunfire;Denji;Hybrid;Male;My head's spinning...
779;1;8;Gunfire;Himeno;Human;Female;You could do better than that bitch, seriously. You and Aki, fawning all over her! Ugh... Seriously! Moo-ve on! Wanna do it?
780;1;8;Gunfire;Denji;Hybrid;Male;Do... Do what?
781;1;8;Gunfire;Himeno;Human;Female;Have sex. Stick 'em up. There you go. Good boy.
782;1;8;Gunfire;Denji;Hybrid;Male;Is this a good idea?
783;1;8;Gunfire;Himeno;Human;Female;Good boy!
784;1;8;Gunfire;Denji;Hybrid;Male;I was supposed to have my first kiss with Ms. Makima.
785;1;8;Gunfire;Himeno;Human;Female;Good boy!
786;1;8;Gunfire;Denji;Hybrid;Male;This chick puked all over that. Can I really let her have my first time? Yes!
787;1;8;Gunfire;Himeno;Human;Female;There we go... Let's get these off, too. You got something in your pocket, here? A Chupa Chups?! Ew!
788;1;8;Gunfire;Makima;Devil;Female;Denji... Denji? Are you okay, Denji? Maybe you should get some fresh air. I bought some nausea medicine at the supermarket. Take it when you go to bed, along with some water.
789;1;8;Gunfire;Denji;Hybrid;Male;Ms. Makima, I... My first kiss turned out really shitty. Even if I kiss a bunch of girls from now on, am I gonna remember the taste of puke every time?
790;1;8;Gunfire;Makima;Devil;Female;Open your mouth. I doubt you'll ever forget how that puke tasted. But it's okay, because until you die, you're going to experience a lot of new things. And you won't have time to think about vomit. As for your first indirect kiss, looks like it tastes like a Cola-flavored Chupa Chups.
791;1;8;Gunfire;Denji;Hybrid;Male;Sorry, Pochita. You probably wanted to score. But I want the first time to be with Ms. Makima. So until I kill the Gun Devil... Until then...
792;1;8;Gunfire;Himeno;Human;Female;Good morning, Denji. Want some breakfast?
793;1;8;Gunfire;Denji;Hybrid;Male;Looking down on people while you eat makes food taste better.
794;1;8;Gunfire;Himeno;Human;Female;Denji, I was so drunk last night I blacked out. I didn't take advantage of you last night, did I?
795;1;8;Gunfire;Denji;Hybrid;Male;You think I want a piece of some pukey chick? My first time's gonna be with Ms. Makima.
796;1;8;Gunfire;Himeno;Human;Female;Well, that is a relief! They toss you in jail for doing that kinda thing with minors, y'know. You're an odd one, Denji. Most people would feel too awkward to eat after something like that.
797;1;8;Gunfire;Denji;Hybrid;Male;Who the hell turns down free food?
798;1;8;Gunfire;Himeno;Human;Female;So, you like Ms. Makima, too, right, Denji?
799;1;8;Gunfire;Denji;Hybrid;Male;I super like her.
800;1;8;Gunfire;Himeno;Human;Female;Would you still like her if her personality was shitty?
801;1;8;Gunfire;Denji;Hybrid;Male;I'd like the shit out of her.
802;1;8;Gunfire;Himeno;Human;Female;Perfect! I'm gonna get the two of you together.
803;1;8;Gunfire;Denji;Hybrid;Male;For real?!
804;1;8;Gunfire;Himeno;Human;Female;For really real. I propose we form a secret alliance, Denji. I'm gonna help you get together with Ms. Makima, so you help me get with Aki.
805;1;8;Gunfire;Denji;Hybrid;Male;What do you like about him, anyway?
806;1;8;Gunfire;Himeno;Human;Female;His face.
807;1;8;Gunfire;Denji;Hybrid;Male;All right. You're on. Let's do this alliance thing.
808;1;8;Gunfire;Himeno;Human;Female;So, starting today, we're not just coworkers, but friends. You should come over for breakfast every now and then. Bring the Fiend and Aki.
809;1;8;Gunfire;Denji;Hybrid;Male;I wonder if Ms. Makima would come, too.
810;1;8;Gunfire;Makima;Devil;Female;When are we supposed to arrive in Kyoto?
811;1;8;Gunfire;Subordinate (Train);Human;Male;About 30 minutes.
812;1;8;Gunfire;Makima;Devil;Female;I should buy a lunch at the station.
813;1;8;Gunfire;Subordinate (Train);Human;Male;You've got a lunch meeting at 1...
814;1;8;Gunfire;Makima;Devil;Female;I'll make sure to be hungry again by then. I hate meeting with the Kyoto bigwigs. They're so intimidating. A meal is better when you get to relax. Last night's drinks were very good.
815;1;8;Gunfire;Team C Assassin;Human;Male;This is Team C. This is Team C. We are go.
816;1;8;Gunfire;Denji;Hybrid;Male;I wonder what that was.
817;1;8;Gunfire;Power;Fiend;Female;Your ignorance astounds! 'Twas a taiko drum.
818;1;8;Gunfire;Denji;Hybrid;Male;Maybe some kind of festival?
819;1;8;Gunfire;Power;Fiend;Female;Did the two of you truly not mate last night?
820;1;8;Gunfire;Himeno;Human;Female;Denji's more of a gentleman than you'd think.
821;1;8;Gunfire;Katana Man;Hybrid;Male;I'm amazed you can eat the ramen at this joint. The taste don't bug you?
822;1;8;Gunfire;Himeno;Human;Female;Who's that?
823;1;8;Gunfire;Denji;Hybrid;Male;Tastes good to me.
824;1;8;Gunfire;Power;Fiend;Female;Do not speak to me so casually!
825;1;8;Gunfire;Katana Man;Hybrid;Male;Guess you can't tell good from bad when it comes to food. Figures, though... You eat crap from an early age, you're bound to have bad taste when you're grown. Hard to be happy with bad taste, too.
826;1;8;Gunfire;Power;Fiend;Female;I am perfectly happy!
827;1;8;Gunfire;Aki;Human;Male;You guys wanna leave?
828;1;8;Gunfire;Katana Man;Hybrid;Male;My granddad was the sweetest guy in the world.
829;1;8;Gunfire;Katana Man;Hybrid;Male;Took me to fancy places with really good food. He was a yakuza, but he was still a good guy. Like a "necessary evil." That's what they woulda called him. Only ever killed a handful of women and children. Used to spoil me rotten with the money he made from dealing. Everybody loved him. He was the real model of a Tokyoite. You loved him, too, didn't you, Denji?
830;1;8;Gunfire;Denji;Hybrid;Male;What the fuck do you want?
831;1;8;Gunfire;Aki;Human;Male;You know him?
832;1;8;Gunfire;Katana Man;Hybrid;Male;I hear the Gun Devil's after your heart.
833;1;8;Gunfire;Power;Fiend;Female;Topknot!
834;1;8;Gunfire;Aki;Human;Male;Kon!
835;1;8;Gunfire;Fox Devil;Devil;Devil;Aki Hayakawa... You've certainly put something outrageous in my mouth this time. Neither human... nor devil.
836;1;8;Gunfire;Aki;Human;Male;Power, stop Himeno's bleeding.
837;1;8;Gunfire;Power;Fiend;Female;A nail?
838;1;8;Gunfire;Aki;Human;Male;Now!
839;1;8;Gunfire;Curse Devil;Devil;Devil;Three.
840;1;8;Gunfire;Aki;Human;Male;Now!
841;1;8;Gunfire;Curse Devil;Devil;Devil;Two.
842;1;8;Gunfire;Aki;Human;Male;Now!
843;1;8;Gunfire;Curse Devil;Devil;Devil;One.
844;1;8;Gunfire;Katana Man;Hybrid;Male;What kinda creepy shit is that?
845;1;8;Gunfire;Aki;Human;Male;Curse, finish him!
846;1;8;Gunfire;Curse Devil;Devil;Devil;Zero.
847;1;8;Gunfire;Aki;Human;Male;How is she?!
848;1;8;Gunfire;Power;Fiend;Female;In need of a doctor, I'd say.
849;1;8;Gunfire;Aki;Human;Male;He had a gun. It should be impossible for anyone but the police or Devil Hunters to get them in Japan.
850;1;8;Gunfire;Katana Man;Hybrid;Male;I hear the Gun Devil's after your heart.
851;1;8;Gunfire;Aki;Human;Male;Our first priority is getting Himeno looked after…
852;1;8;Gunfire;Akane Sawatari;Human;Female;The Curse Devil. I guess getting hit by that nail enough times means you die? You've got some pretty good moves.
853;1;8;Gunfire;Aki;Human;Male;Where did you come from? Are you working with him?
854;1;8;Gunfire;Akane Sawatari;Human;Female;Know why you lost?
855;1;8;Gunfire;Katana Man;Hybrid;Male;Underestimated him. Like, real bad.
856;1;8;Gunfire;Akane Sawatari;Human;Female;Better kill him this time, then. He's still alive, y'know. Those Devil Hunter suits are pretty sturdy. Finish him off.
857;1;8;Gunfire;Himeno;Human;Female;Don't worry about me. Help Aki.
858;1;8;Gunfire;Power;Fiend;Female;I can not. I couldn't even follow his movements.
859;1;8;Gunfire;Himeno;Human;Female;Ghost!
860;1;8;Gunfire;Ghost Devil;Devil;Devil;No. That girl is dreadful.
861;1;8;Gunfire;Himeno;Human;Female;I'll give you everything I've got... So give me everything you've got. Aki can cry. Most Devil Hunters see so many people around them die, so often, their tears run dry. But Aki cries so easily. I used to think it was funny how he would cry in private, after the rookies he was looking after died. Having someone care for you enough to cry like that... must be nice.
862;1;8;Gunfire;Katana Man;Hybrid;Male;Hey! Little help here?!
863;1;8;Gunfire;Himeno;Human;Female;Don't die on me, Aki. So that when I die... You can cry for me.
864;1;8;Gunfire;Akane Sawatari;Human;Female;Snake: Swallow it whole. Leave.
865;1;9;From Kyoto;Himeno;Human;Female;Don't die on me, Aki. So that when I die... You can cry for me.
866;1;9;From Kyoto;Akane Sawatari;Human;Female;Snake: Swallow it whole. Leave.
867;1;9;From Kyoto;Katana Man;Hybrid;Male;The Fiend ran off.
868;1;9;From Kyoto;Akane Sawatari;Human;Female;We're after Chainsaw's heart. Don't bother with her.
869;1;9;From Kyoto;Katana Man;Hybrid;Male;This time, I'm gonna split him in two.
870;1;9;From Kyoto;Akane Sawatari;Human;Female;Don't damage the heart.
871;1;9;From Kyoto;Denji;Hybrid;Male;I dunno what the fuck's going on... But it's easy enough to tell you two are bad guys. I love bad guys, y'know... Nobody gives me any shit when I kill them!
872;1;9;From Kyoto;Katana Man;Hybrid;Male;So I get to kill you a second time.
873;1;9;From Kyoto;Denji;Hybrid;Male;Die!
874;1;9;From Kyoto;Akane Sawatari;Human;Female;This is Sawatari. We've engaged Chainsaw on the third floor of the Nerima Nishidai building. Send reinforcements.
875;1;9;From Kyoto;Denji;Hybrid;Male;Take this!
876;1;9;From Kyoto;Sawatari minion 1;Human;Male;Do we shoot?
877;1;9;From Kyoto;Katana Man;Hybrid;Male;Aim for the arms or the heart.
878;1;9;From Kyoto;Denji;Hybrid;Male;Asshole! Ow, ow, ow... Huh. When'd he even cut me? That hurts! Hey, bad guy! He's one of your buddies, right?
879;1;9;From Kyoto;Katana Man;Hybrid;Male;What's your point?
880;1;9;From Kyoto;Denji;Hybrid;Male;I dare you to move a millimeter! Or I'll turn your buddy-boy's head into ground beef!
881;1;9;From Kyoto;Katana Man;Hybrid;Male;Asshole.
882;1;9;From Kyoto;Denji;Hybrid;Male;Yeah, that's right! Sit your ass down! Where'd he go?
883;1;9;From Kyoto;Katana Man;Hybrid;Male;Let's move him. Get the car, now. Hurry it up. All of Chainsaw's people should be dead. I guess Devil Hunters are still human... Meaning they can't win against guns.
884;1;9;From Kyoto;Passenger 1;Human;Male;Guns...
885;1;9;From Kyoto;Team C Assassin;Human;Male;We're almost at the station. Let's move through the cars and split up among the civvies.
886;1;9;From Kyoto;Devil Hunter 4;Human;Male;Tendo! Special Divisions 1 through 4 all came under assault in Tokyo.
887;1;9;From Kyoto;Yutaro Kurose;Human;Male;Seriously? Is Ms. Makima dead?
888;1;9;From Kyoto;Michiko Tendo;Human;Female;Ugh. Have we been wasting our time here?
889;1;9;From Kyoto;Makima;Devil;Female;Kurose. Tendo. There was a shooting on the train. The bodies are still there, so take care of them. The lunch meeting is canceled.
890;1;9;From Kyoto;Yutaro Kurose;Human;Male;There were shots fired in Tokyo, too. Ms. Makima, you're covered in blood!
891;1;9;From Kyoto;Michiko Tendo;Human;Female;Were you hit?!
892;1;9;From Kyoto;Makima;Devil;Female;This isn't mine. I wasn't shot.
893;1;9;From Kyoto;Michiko Tendo;Human;Female;Things are in chaos over there, so we don't have a lot of reliable information. They're apparently still confirming the casualties.
894;1;9;From Kyoto;Yutaro Kurose;Human;Male;So... should we head to Tokyo as backup right now?
895;1;9;From Kyoto;Makima;Devil;Female;We won't make it in time if we do. The enemy is probably after Denji. I'll do what I can from here. Kurose, I need you to borrow 30 convicts with life sentences or worse from the Ministry of Justice. Tendo, find the nearest temple with the highest altitude, and reserve it. Also... I need some clean clothes, if you would.
896;1;9;From Kyoto;Convict 1;Human;Male;Where are we going?
897;1;9;From Kyoto;Convict 2;Human;Male;Hell if I know.
898;1;9;From Kyoto;Prision Guard 1;Human;Male;Hey, no talking back there.
899;1;9;From Kyoto;Michiko Tendo;Human;Female;Ms. Makima... They're almost here.
900;1;9;From Kyoto;Makima;Devil;Female;Thank you, Tendo. I'll be right there.
901;1;9;From Kyoto;Takashi Inoue;Human;Male;Move it.
902;1;9;From Kyoto;Katana Man;Hybrid;Male;I'm gonna be out of action for a bit.
903;1;9;From Kyoto;Akane Sawatari;Human;Female;Mm.
904;1;9;From Kyoto;Shuzou Mishima;Human;Male;So heavy... Gimme a hand here!
905;1;9;From Kyoto;Sawatari minion 2;Human;Male;Yeah, yeah, yeah.
906;1;9;From Kyoto;Shuzou Mishima;Human;Male;Hold him up on that end.
907;1;9;From Kyoto;Sawatari minion 2;Human;Male;How exactly is this supposed to work?
908;1;9;From Kyoto;Shuzou Mishima;Human;Male;Hey! Hey, come on already!
909;1;9;From Kyoto;Sawatari minion 2;Human;Male;Something's... what the hell?
910;1;9;From Kyoto;Shuzou Mishima;Human;Male;Quit freaking out! Just lift.
911;1;9;From Kyoto;Sawatari minion 2;Human;Male;I'm telling you, something's weird!
912;1;9;From Kyoto;Akane Sawatari;Human;Female;What exactly do you mean by... Team E, have Team C verify Makima's body.
913;1;9;From Kyoto;Team E Assassin;Human;Male;This is Team E. Team E here. Team C hasn't been in contact since...
914;1;9;From Kyoto;Akane Sawatari;Human;Female;That bitch.
915;1;9;From Kyoto;Yutaro Kurose;Human;Male;Why exactly are we blindfolded?
916;1;9;From Kyoto;Michiko Tendo;Human;Female;Ms. Makima reports directly to the Chief Cabinet Secretary. Rank-and-file Devil Hunters like us don't have clearance to know about her devil contracts.
917;1;9;From Kyoto;Makima;Devil;Female;Say the name "Shuzo Mishima."
918;1;9;From Kyoto;Convict 1;Human;Male;Shuzo Mishima...
919;1;9;From Kyoto;Katana Man;Hybrid;Male;We need to get Chainsaw moving, now!
920;1;9;From Kyoto;Shuzou Mishima;Human;Male;G-Got it!
921;1;9;From Kyoto;Katana Man;Hybrid;Male;Hey! Into the car! Damn it! Are you listening to me?! Mishima!
922;1;9;From Kyoto;Makima;Devil;Female;Say the name "Takashi Inoue."
923;1;9;From Kyoto;Convict 2;Human;Male;Takashi Inoue...
924;1;9;From Kyoto;Katana Man;Hybrid;Male;Hey!
925;1;9;From Kyoto;Girl 3;Human;Female;No!
926;1;9;From Kyoto;Sawatari minion 3;Human;Male;Hey! Hey! Somebody help!
927;1;9;From Kyoto;Akane Sawatari;Human;Female;It's over.
928;1;9;From Kyoto;Makima;Devil;Female;You can take those off. That's all that can be done from here. I need to get back to Tokyo.
929;1;9;From Kyoto;Akane Sawatari;Human;Female;A bullshit power like this is bound to be Makima. Let's get out of here while we still can.
930;1;9;From Kyoto;Katana Man;Hybrid;Male;Damn it! I thought they killed her.
931;1;9;From Kyoto;Kobeni;Human;Female;You two... are with the shooters, aren't you?
932;1;9;From Kyoto;Akane Sawatari;Human;Female;Snake. Tail!
933;1;9;From Kyoto;Katana Man;Hybrid;Male;What is she, a monkey?!
934;1;9;From Kyoto;Akane Sawatari;Human;Female;Shit! You can die in the van!
935;1;9;From Kyoto;Kobeni;Human;Female;I'm sorry I tried to kill you the other day. Apologizing for attempted murder... What the heck? This is bad... I'm freaking out! He protected me. It's my... my fault... I... I'm just... I can't do this... This job is going to drive me nuts! I'll have to tell Himeno I'm quitting when I see her again.
936;1;9;From Kyoto;Makima;Devil;Female;I'm glad to see you alive, Madoka. How much of the Special Divisions survived?
937;1;9;From Kyoto;Madoka;Human;Male;Special Divisions 1, 2, 3, and 4 all came under assault, and just about everyone is dead except for the non-humans.
938;1;9;From Kyoto;Makima;Devil;Female;An assault with guns, targeting the Special Divisions... It seems like the Gun Devil must be involved.
939;1;9;From Kyoto;Madoka;Human;Male;I've got a message from up above. Due to the personnel shortage, Divisions 1, 2, and 3 will be absorbed into 4. And as of now, Public Safety Devil Extermination Special Division 4 will be under your command, Makima. Also, this.
940;1;9;From Kyoto;Makima;Devil;Female;What is it?
941;1;9;From Kyoto;Madoka;Human;Male;My resignation.
942;1;9;From Kyoto;Makima;Devil;Female;You're quitting?
943;1;9;From Kyoto;Madoka;Human;Male;The Special Division seems like bad news at this point. I figure the choice is between quitting or getting killed.
944;1;9;From Kyoto;Makima;Devil;Female;I see.
945;1;9;From Kyoto;Madoka;Human;Male;There's one last thing I'm curious about. How much of what happened today did you anticipate, Ms. Makima?
946;1;9;From Kyoto;Makima;Devil;Female;I'm afraid I can't share Public Safety intel with private citizens. Thank you for your service, Madoka. I'll pass this along.
947;1;9;From Kyoto;Yutaro Kurose;Human;Male;Uh... Ms. Makima, you know we're not actually joining your Special Division, right?
948;1;9;From Kyoto;Michiko Tendo;Human;Female;We're just here to help with training, okay?
949;1;9;From Kyoto;Yutaro Kurose;Human;Male;And in a week, we'll be heading right back to Kyoto.
950;1;9;From Kyoto;Makima;Devil;Female;That's a shame. The dining in Tokyo is to die for.
951;1;10;Bruised & Battered;News Journalist;Human;Male;Yesterday afternoon, at the Nerima Nishidai building across from Nerima Station, Devil Hunters from Public Safety engaged in a large-scale battle. However, there have been eyewitness reports that their opponents were humans in addition to devils, making the exact nature of the conflict…
952;1;10;Bruised & Battered;Power;Fiend;Female;Be silent. You! Relinquish the apple! I shall eat it.
953;1;10;Bruised & Battered;Denji;Hybrid;Male;Hell no! They're all mine! You ran, so no apples for you!
954;1;10;Bruised & Battered;Power;Fiend;Female;I did not run! I simply grew hungry and went home!
955;1;10;Bruised & Battered;Denji;Hybrid;Male;Quit lying! Scaredy-Fiend! Chicken!
956;1;10;Bruised & Battered;Power;Fiend;Female;You are the one who is lying!
957;1;10;Bruised & Battered;Denji;Hybrid;Male;Say what?!
958;1;10;Bruised & Battered;Power;Fiend;Female;What of it?!
959;1;10;Bruised & Battered;Denji;Hybrid;Male;Get off!
960;1;10;Bruised & Battered;Aki;Human;Male;Division 4... Did anyone from Division 4 survive?
961;1;10;Bruised & Battered;Denji;Hybrid;Male;That shrimp, Kobeni, and... the glasses dude, I think. But he quit Public Safety. Ms. Makima wants to talk to me and Powy, so we're gonna head out.
962;1;10;Bruised & Battered;Power;Fiend;Female;I only came to eat the fruit you've been gifted.
963;1;10;Bruised & Battered;Denji;Hybrid;Male;I'll leave you an apple. See ya.
964;1;10;Bruised & Battered;Aki;Human;Male;Curse... how much time do I have left?
965;1;10;Bruised & Battered;Curse Devil;Devil;Devil;Two years.
966;1;10;Bruised & Battered;Denji;Hybrid;Male;I come back for my manga and the dude's crying. Well, I can't blame him. A bunch of his work buddies are dead. His partner, Himeno, bought it, too. Huh? I haven't been crying at all, though? When Pochita died, I was pretty damn sad. But Himeno's dead... And she's the first person who ever wanted to be my friend. Am I shitty? Would I cry if Power died? Doubt it. What if he died? Probably not. What if Ms. Makima died? If Ms. Makima died... I'd probably be pretty down for a while, but after three days, I think I'd be back to enjoying stuff again. I mean, three square meals a day and baths and good sleep every night is pretty awesome to me. Maybe my heart's gone in more than one way... Eh, why bother taking it so seriously? This stuff is no fun, so thinking about it is bound to be a buzzkill! Better go see Ms. Makima instead!
967;1;10;Bruised & Battered;Power;Fiend;Female;Such melancholy.
968;1;10;Bruised & Battered;Michiko Tendo;Human;Female;Pardon us.
969;1;10;Bruised & Battered;Yutaro Kurose;Human;Male;Hey there. Huh? Were you crying?
970;1;10;Bruised & Battered;Michiko Tendo;Human;Female;Should we come back later?
971;1;10;Bruised & Battered;Aki;Human;Male;Who are you two?
972;1;10;Bruised & Battered;Michiko Tendo;Human;Female;Ms. Makima asked us to come in from Kyoto to help coach Special Division 4.
973;1;10;Bruised & Battered;Yutaro Kurose;Human;Male;You gonna eat that apple?
974;1;10;Bruised & Battered;Aki;Human;Male;Coach?
975;1;10;Bruised & Battered;Makima;Devil;Female;It's become clear, between the hotel incident and this attack, that the enemy is after Denji. Which is why I want to strengthen Division 4, but most of its agents are dead.
976;1;10;Bruised & Battered;Denji;Hybrid;Male;You gonna be training us, Ms. Makima?!
977;1;10;Bruised & Battered;Makima;Devil;Female;Unfortunately, I'm going to be too busy, so I'm introducing you to the perfect teacher. He's going to be training you two. His name is...
978;1;10;Bruised & Battered;Kishibe;Human;Male;Shut it. Now, answer my questions: How'd you feel about your comrades dying?
979;1;10;Bruised & Battered;Denji;Hybrid;Male;Okay, I guess?
980;1;10;Bruised & Battered;Power;Fiend;Female;I thought, "They've died!"
981;1;10;Bruised & Battered;Kishibe;Human;Male;You want revenge?
982;1;10;Bruised & Battered;Denji;Hybrid;Male;Nah, that shit's depressing.
983;1;10;Bruised & Battered;Power;Fiend;Female;Verily!
984;1;10;Bruised & Battered;Kishibe;Human;Male;Humans or devils: Which side are you on?
985;1;10;Bruised & Battered;Denji;Hybrid;Male;Whichever one's gonna take care of me.
986;1;10;Bruised & Battered;Power;Fiend;Female;Whichever one is winning.
987;1;10;Bruised & Battered;Kishibe;Human;Male;You two... Get full points. You're a rare breed, and that is fantastic. I love it.
988;1;10;Bruised & Battered;Power;Fiend;Female;I am frightened.
989;1;10;Bruised & Battered;Kishibe;Human;Male;Makima, you head on back. I'm starting with them right now.
990;1;10;Bruised & Battered;Makima;Devil;Female;I'll leave you to it, then.
991;1;10;Bruised & Battered;Denji;Hybrid;Male;Ms. Makima?!
992;1;10;Bruised & Battered;Kishibe;Human;Male;I'm a Devil Hunter from Special Division 1. I love it when people call me "teacher," so that's what you're gonna call me. I also love booze, women, and killing devils.
993;1;10;Bruised & Battered;Power;Fiend;Female;C-Can't stand...
994;1;10;Bruised & Battered;Kishibe;Human;Male;You two are biologically the same as us. A broken neck means not being able to move. What sets you apart...
995;1;10;Bruised & Battered;Power;Fiend;Female;I smell blood!
996;1;10;Bruised & Battered;Kishibe;Human;Male;...is that with a little blood, you're right as rain again.
997;1;10;Bruised & Battered;Denji;Hybrid;Male;Damn it... What the hell was that, man?!
